construction_type	year	place_full_name	lat	long	norm_lat	norm_long	dialect	distance_from_antwerp	context	gender	mentioned_users_count	user_id	username
zijt	2021	Boortmeerbeek, België	50.9581649	50.9581649	50.978285850000006	4.575800524999997	Brabants	40.8	main	male	1	user_id_5675	username_5675
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	inversion	male	1	user_id_5674	username_5674
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	inversion	male	1	user_id_5674	username_5674
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	inversion	male	1	user_id_5674	username_5674
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	inversion	male	2	user_id_5674	username_5674
zijt	2021	Dentergem, België	50.9190779	50.9190779	50.96616075	3.401986033802248	West-Vlaams	104.27	main	male	0	user_id_3482	username_3482
zijt	2021	Wingene, België	51.0161653	51.0161653	51.06808895	3.284768308111502	West-Vlaams	108.31	main	male	0	user_id_5676	username_5676
zijt	2021	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	inversion	female	1	user_id_4088	username_4088
zijt	2021	Ostend, Belgium	51.1845888	51.1845888	51.2258565	2.919496	West-Vlaams	130.32	main	female	2	user_id_2402	username_2402
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	1	user_id_2060	username_2060
zijt	2021	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	male	3	user_id_5677	username_5677
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	inversion	male	1	user_id_3708	username_3708
zijt	2021	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	other	male	3	user_id_3458	username_3458
zijt	2021	Deinze, België	50.9473055	50.9473055	50.9840526	3.5274017	Oost-Vlaams	95.39	main	female	1	user_id_2402	username_2402
zijt	2021	Scherpenheuvel-Zichem, België	50.9532297	50.9532297	50.9801033	4.9740173	Brabants	40.32	inversion	female	7	user_id_5678	username_5678
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	other	male	1	user_id_3708	username_3708
zijt	2021	Middelkerke, België	51.0948476	51.0948476	51.183316950000005	2.806352008124807	West-Vlaams	138.7	main	female	1	user_id_2402	username_2402
zijt	2021	Geraardsbergen, België	50.7276126	50.7276126	50.7715779	3.8827287	Oost-Vlaams	87.8	inversion	male	1	user_id_5679	username_5679
zijt	2021	Geraardsbergen, België	50.7276126	50.7276126	50.7715779	3.8827287	Oost-Vlaams	87.8	inversion	male	1	user_id_5679	username_5679
zijt	2021	Zoutleeuw, België	50.7791127	50.7791127	50.8415653	5.11864474801466	Brabants	58.42	main	female	1	user_id_4919	username_4919
zijt	2021	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	inversion	female	0	user_id_4088	username_4088
zijt	2021	Bilzen, België	50.816246	50.816246	50.8707787	5.5181089	Limburgs	71.99	main	female	1	user_id_5525	username_5525
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_3708	username_3708
zijt	2021	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	female	1	user_id_2421	username_2421
zijt	2021	Hamme, België	51.0321495	51.0321495	51.0881545	4.120284129818323	Oost-Vlaams	52.96	main		0	user_id_5680	username_5680
zijt	2021	Brussels, Belgium	50.7963282	50.7963282	50.8465573	4.351697	Brabants	60.8	other		0	user_id_5680	username_5680
zijt	2021	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	main	male	1	user_id_5243	username_5243
zijt	2021	Hoeilaart, België	50.7351563	50.7351563	50.7674846	4.474407	Brabants	65.28	inversion	female	0	user_id_5681	username_5681
zijt	2021	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	main	male	0	user_id_5682	username_5682
zijt	2021	Bruges, Belgium	51.158168	51.158168	51.2085526	3.226772	West-Vlaams	109.19	main	male	1	user_id_5683	username_5683
zijt	2021	Boutersem, België	50.7901533	50.7901533	50.8473461	4.83361780525583	Brabants	52.89	inversion	male	2	user_id_3288	username_3288
zijt	2021	Denderleeuw, België	50.8645802	50.8645802	50.88813845	4.062511248890271	Oost-Vlaams	69.68	other	female	0	user_id_5681	username_5681
zijt	2021	Zwijndrecht, België	51.1851818	51.1851818	51.23086665	4.318607588394736	Brabants	33.79	main		2	user_id_5684	username_5684
zijt	2021	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	main	male	3	user_id_5685	username_5685
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	other	male	1	user_id_2060	username_2060
zijt	2021	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main	male	2	user_id_3458	username_3458
zijt	2021	Kaprijke, België	51.1681361	51.1681361	51.2185075	3.6190769	Oost-Vlaams	81.88	other	female	0	user_id_5686	username_5686
zijt	2021	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	main	female	1	user_id_5687	username_5687
zijt	2021	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	main	female	2	user_id_5688	username_5688
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	1	user_id_2060	username_2060
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_5689	username_5689
zijt	2021	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	inversion	male	0	user_id_5690	username_5690
zijt	2021	Lommel, België	51.1576108	51.1576108	51.2305657	5.3076895	Limburgs	38.14	inversion	male	2	user_id_5674	username_5674
zijt	2021	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	other	male	2	user_id_895	username_895
zijt	2021	Ternat, België	50.8406838	50.8406838	50.8713392	4.1756966	Brabants	65.62	other	female	0	user_id_5681	username_5681
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	other		2	user_id_5691	username_5691
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	other	male	2	user_id_3708	username_3708
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_3708	username_3708
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	other	male	3	user_id_2060	username_2060
zijt	2021	Kraainem, België	50.8178526	50.8178526	50.8425698	4.469203440443001	Brabants	57.59	main		1	user_id_5219	username_5219
zijt	2021	Wielsbeke, België	50.8816342	50.8816342	50.91140755	3.3604037488966805	West-Vlaams	109.42	main	male	1	user_id_3482	username_3482
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	main	male	1	user_id_5674	username_5674
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_3708	username_3708
zijt	2021	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	inversion	male	1	user_id_5692	username_5692
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	inversion	male	5	user_id_2060	username_2060
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	5	user_id_2060	username_2060
zijt	2021	Kruibeke, België	51.1238475	51.1238475	51.17625475	4.298036873275151	Oost-Vlaams	37.38	other	male	1	user_id_5359	username_5359
zijt	2021	Koksijde, België	51.0811846	51.0811846	51.1092282	2.63527569108102	West-Vlaams	151.75	main	male	0	user_id_5693	username_5693
zijt	2021	Hoeilaart, België	50.7351563	50.7351563	50.7674846	4.474407	Brabants	65.28	main	female	0	user_id_5681	username_5681
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	main	female	0	user_id_5530	username_5530
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	2	user_id_2060	username_2060
zijt	2021	Deinze, België	50.9473055	50.9473055	50.9840526	3.5274017	Oost-Vlaams	95.39	main	female	1	user_id_2402	username_2402
zijt	2021	Diepenbeek, België	50.8748414	50.8748414	50.9078485	5.4200307	Limburgs	64.21	main	male	3	user_id_5692	username_5692
zijt	2021	Kraainem, België	50.8178526	50.8178526	50.8425698	4.469203440443001	Brabants	57.59	inversion		1	user_id_5219	username_5219
zijt	2021	Hove, België	51.1304034	51.1304034	51.1486117	4.477387	Brabants	28.62	main	male	3	user_id_3708	username_3708
zijt	2021	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	other	male	0	user_id_2594	username_2594
zijt	2021	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	main	male	0	user_id_5694	username_5694
zijt	2021	Herenthout, België	51.1117882	51.1117882	51.1392427	4.7543972	Brabants	20.37	main		0	user_id_5695	username_5695
zijt	2021	Malle, België	51.2424745	51.2424745	51.2970123	4.6933094	Brabants	6.68	main	male	1	user_id_5457	username_5457
zijt	2021	Deinze, België	50.9473055	50.9473055	50.9840526	3.5274017	Oost-Vlaams	95.39	inversion	female	2	user_id_2402	username_2402
zijt	2021	Sint-Katelijne-Waver, België	51.0347105	51.0347105	51.06232435	4.511427814014689	Brabants	34.44	main	male	3	user_id_2276	username_2276
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	0	user_id_2060	username_2060
zijt	2021	Hamme, België	51.0321495	51.0321495	51.0881545	4.120284129818323	Oost-Vlaams	52.96	inversion		0	user_id_5680	username_5680
zijt	2021	Diepenbeek, België	50.8748414	50.8748414	50.9078485	5.4200307	Limburgs	64.21	main	male	2	user_id_5692	username_5692
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	inversion	male	2	user_id_2060	username_2060
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	0	user_id_2060	username_2060
zijt	2021	Middelkerke, België	51.0948476	51.0948476	51.183316950000005	2.806352008124807	West-Vlaams	138.7	main	female	0	user_id_3073	username_3073
zijt	2021	Ternat, België	50.8406838	50.8406838	50.8713392	4.1756966	Brabants	65.62	other	female	0	user_id_5681	username_5681
zijt	2021	Wetteren, België	50.9514648	50.9514648	50.9983603	3.8731040535437895	Oost-Vlaams	72.97	main	male	0	user_id_5422	username_5422
zijt	2021	Meeuwen-Gruitrode, België	51.0296255	51.0296255	51.08785375	5.5962346214024645	Limburgs	62.64	other	male	0	user_id_5565	username_5565
zijt	2021	Zoutleeuw, België	50.7791127	50.7791127	50.8415653	5.11864474801466	Brabants	58.42	main	female	1	user_id_4919	username_4919
zijt	2021	Jabbeke, België	51.1441134	51.1441134	51.1823049	3.0934604	West-Vlaams	118.81	main	male	4	user_id_2505	username_2505
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	other	male	1	user_id_5696	username_5696
zijt	2021	Geraardsbergen, België	50.7276126	50.7276126	50.7715779	3.8827287	Oost-Vlaams	87.8	main	male	2	user_id_5679	username_5679
zijt	2021	Opwijk, België	50.9320246	50.9320246	50.9690529	4.1896665	Brabants	57.0	main	male	0	user_id_5697	username_5697
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	2	user_id_2060	username_2060
zijt	2021	Balen, België	51.11637	51.11637	51.1727481	5.194138939365719	Brabants	33.28	inversion	male	0	user_id_5674	username_5674
zijt	2021	Jabbeke, België	51.1441134	51.1441134	51.1823049	3.0934604	West-Vlaams	118.81	main	male	0	user_id_2505	username_2505
zijt	2021	Kraainem, België	50.8178526	50.8178526	50.8425698	4.469203440443001	Brabants	57.59	inversion		2	user_id_5219	username_5219
zijt	2021	Brussels, Belgium	50.7963282	50.7963282	50.8465573	4.351697	Brabants	60.8	main	female	0	user_id_5698	username_5698
zijt	2021	Etterbeek, België	50.8224274	50.8224274	50.8361447	4.3861737	Brabants	60.67	main	male	1	user_id_5699	username_5699
zijt	2021	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	1	user_id_2567	username_2567
zijt	2021	Deinze, België	50.9473055	50.9473055	50.9840526	3.5274017	Oost-Vlaams	95.39	main	female	1	user_id_2402	username_2402
zijt	2021	Kraainem, België	50.8178526	50.8178526	50.8425698	4.469203440443001	Brabants	57.59	main		2	user_id_5219	username_5219
zijt	2021	Kraainem, België	50.8178526	50.8178526	50.8425698	4.469203440443001	Brabants	57.59	inversion		1	user_id_5219	username_5219
zijt	2021	Jabbeke, België	51.1441134	51.1441134	51.1823049	3.0934604	West-Vlaams	118.81	main	male	1	user_id_2505	username_2505
zijt	2021	Kraainem, België	50.8178526	50.8178526	50.8425698	4.469203440443001	Brabants	57.59	main		2	user_id_5219	username_5219
zijt	2021	Diepenbeek, België	50.8748414	50.8748414	50.9078485	5.4200307	Limburgs	64.21	inversion	male	2	user_id_5692	username_5692
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	3	user_id_2060	username_2060
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	inversion	male	2	user_id_5674	username_5674
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	main	male	2	user_id_5674	username_5674
zijt	2021	Bonheiden, België	50.9901275	50.9901275	51.0261294	4.537821777907236	Brabants	37.0	main	male	2	user_id_3168	username_3168
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	other	male	1	user_id_2060	username_2060
zijt	2021	Rumst, België	51.0715725	51.0715725	51.0792853	4.4240472	Brabants	36.72	main	female	1	user_id_2535	username_2535
zijt	2021	Erpe-Mere, België	50.8741348	50.8741348	50.9226391	3.9459888	Oost-Vlaams	73.39	other	female	1	user_id_5212	username_5212
zijt	2021	De Haan, Belgium	51.2196571	51.2196571	51.26711375	3.040837568315692	West-Vlaams	121.51	main	male	1	user_id_2480	username_2480
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	main	male	1	user_id_5696	username_5696
zijt	2021	Putte, België	51.0172622	51.0172622	51.0570823	4.6310473	Brabants	31.23	other		1	user_id_2534	username_2534
zijt	2021	Kruibeke, België	51.1238475	51.1238475	51.17625475	4.298036873275151	Oost-Vlaams	37.38	main	female	1	user_id_5700	username_5700
zijt	2021	De Haan, Belgium	51.2196571	51.2196571	51.26711375	3.040837568315692	West-Vlaams	121.51	inversion	male	2	user_id_2480	username_2480
zijt	2021	Diepenbeek, België	50.8748414	50.8748414	50.9078485	5.4200307	Limburgs	64.21	main	male	1	user_id_5692	username_5692
zijt	2021	Dentergem, België	50.9190779	50.9190779	50.96616075	3.401986033802248	West-Vlaams	104.27	main	male	0	user_id_3482	username_3482
zijt	2021	Hamme, België	51.0321495	51.0321495	51.0881545	4.120284129818323	Oost-Vlaams	52.96	main		0	user_id_5680	username_5680
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_3708	username_3708
zijt	2021	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	inversion	male	1	user_id_3458	username_3458
zijt	2021	Geetbets, België	50.8581565	50.8581565	50.8917946	5.1144682	Brabants	53.22	main	female	1	user_id_4919	username_4919
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	inversion	male	3	user_id_5674	username_5674
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	main	male	1	user_id_5674	username_5674
zijt	2021	Kortrijk, België	50.7309252	50.7309252	50.8276429	3.2659884	West-Vlaams	119.54	main	male	2	user_id_5673	username_5673
zijt	2021	Bonheiden, België	50.9901275	50.9901275	51.0261294	4.537821777907236	Brabants	37.0	other	male	1	user_id_3168	username_3168
zijt	2021	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	2	user_id_5674	username_5674
zijt	2021	Jabbeke, België	51.1441134	51.1441134	51.1823049	3.0934604	West-Vlaams	118.81	main	male	1	user_id_2505	username_2505
zijt	2021	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	inversion	male	1	user_id_5674	username_5674
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	inversion	male	1	user_id_2060	username_2060
zijt	2021	Dentergem, België	50.9190779	50.9190779	50.96616075	3.401986033802248	West-Vlaams	104.27	main	male	1	user_id_3482	username_3482
zijt	2021	Wellen, België	50.8120989	50.8120989	50.8414946	5.337092	Limburgs	66.12	other	female	0	user_id_5523	username_5523
zijt	2021	Sint-Niklaas, België	51.1296054	51.1296054	51.1646685	4.1395124	Oost-Vlaams	48.06	main		0	user_id_5680	username_5680
zijt	2021	Deinze, België	50.9473055	50.9473055	50.9840526	3.5274017	Oost-Vlaams	95.39	inversion	female	1	user_id_4411	username_4411
zijt	2021	Hasselt, Belgium	50.8677279	50.8677279	50.9303735	5.3378043	Limburgs	58.44	inversion	male	1	user_id_3695	username_3695
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	main	male	1	user_id_5696	username_5696
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	main	male	1	user_id_5696	username_5696
zijt	2021	Geel, België	51.0892085	51.0892085	51.1610826	4.9903187	Brabants	23.09	other	male	2	user_id_5701	username_5701
zijt	2021	Mechelen, Belgium	50.9911878	50.9911878	51.0281381	4.4803453	Brabants	38.82	other	male	0	user_id_3458	username_3458
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	other	male	1	user_id_2060	username_2060
zijt	2021	Bierbeek, België	50.7879475	50.7879475	50.8241245	4.771431807602936	Brabants	55.35	main	female	4	user_id_5702	username_5702
zijt	2021	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	main	male	0	user_id_5703	username_5703
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	inversion	male	2	user_id_2060	username_2060
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	inversion	male	1	user_id_2060	username_2060
zijt	2021	Wijnegem, België	51.215485	51.215485	51.2270761	4.5225318	Brabants	20.86	inversion	female	0	user_id_88	username_88
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	1	user_id_2060	username_2060
zijt	2021	Nevele, België	51.0111391	51.0111391	51.0330372	3.5491068	Oost-Vlaams	91.91	inversion	male	2	user_id_2060	username_2060
zijt	2021	Ostend, Belgium	51.1845888	51.1845888	51.2258565	2.919496	West-Vlaams	130.32	inversion	male	0	user_id_5704	username_5704
zijt	2021	Kortrijk, België	50.7309252	50.7309252	50.8276429	3.2659884	West-Vlaams	119.54	other	male	2	user_id_5653	username_5653
zijt	2021	Lier, België	51.0729422	51.0729422	51.131069	4.5696516	Brabants	25.82	main	female	1	user_id_2402	username_2402
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	main	male	1	user_id_5696	username_5696
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_3708	username_3708
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	main	male	1	user_id_5696	username_5696
zijt	2021	De Haan, Belgium	51.2196571	51.2196571	51.26711375	3.040837568315692	West-Vlaams	121.51	main	male	1	user_id_2480	username_2480
zijt	2021	Geraardsbergen, België	50.7276126	50.7276126	50.7715779	3.8827287	Oost-Vlaams	87.8	main	male	1	user_id_5679	username_5679
zijt	2021	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	female	0	user_id_2537	username_2537
zijt	2021	Geraardsbergen, België	50.7276126	50.7276126	50.7715779	3.8827287	Oost-Vlaams	87.8	main	male	1	user_id_5679	username_5679
zijt	2021	Tielt, België	50.9608985	50.9608985	50.99996475	3.3414263284671195	West-Vlaams	106.85	main	male	1	user_id_2060	username_2060
zijt	2021	Nijlen, België	51.1224814	51.1224814	51.1611887	4.670951731704948	Brabants	19.42	main	male	1	user_id_2334	username_2334
zijt	2021	Roeselare, België	50.8869666	50.8869666	50.9444948	3.124765	West-Vlaams	123.27	main	female	2	user_id_4535	username_4535
zijt	2021	Lendelede, België	50.871113	50.871113	50.88542005	3.231097075518136	West-Vlaams	118.89	other		0	user_id_1864	username_1864
zijt	2021	Diest, België	50.9429794	50.9429794	50.98456645	5.052873496255041	Brabants	42.05	main		1	user_id_3322	username_3322
zijt	2021	De Haan, Belgium	51.2196571	51.2196571	51.26711375	3.040837568315692	West-Vlaams	121.51	main	male	3	user_id_2480	username_2480
zijt	2021	Nijlen, België	51.1224814	51.1224814	51.1611887	4.670951731704948	Brabants	19.42	main	male	1	user_id_2334	username_2334
zijt	2021	Brussels, Belgium	50.7963282	50.7963282	50.8465573	4.351697	Brabants	60.8	other	male	1	user_id_5705	username_5705
zijt	2021	Ternat, België	50.8406838	50.8406838	50.8713392	4.1756966	Brabants	65.62	inversion	female	1	user_id_5681	username_5681
zijt	2021	Diepenbeek, België	50.8748414	50.8748414	50.9078485	5.4200307	Limburgs	64.21	other	female	0	user_id_5706	username_5706
zijt	2021	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	2	user_id_1284	username_1284
zijt	2021	Jabbeke, België	51.1441134	51.1441134	51.1823049	3.0934604	West-Vlaams	118.81	main	male	0	user_id_2505	username_2505
zijt	2021	Genk, Belgium	50.9132817	50.9132817	50.9654864	5.5001456	Limburgs	64.06	other	male	1	user_id_5696	username_5696
zijt	2021	Zulte, België	50.8970117	50.8970117	50.9400485	3.475305501634618	Oost-Vlaams	100.76	other	male	1	user_id_5638	username_5638
zijt	2021	De Haan, Belgium	51.2196571	51.2196571	51.26711375	3.040837568315692	West-Vlaams	121.51	main	male	1	user_id_2480	username_2480
zijt	2021	Deinze, België	50.9473055	50.9473055	50.9840526	3.5274017	Oost-Vlaams	95.39	main	female	1	user_id_2402	username_2402
zijt	2021	Antwerp, Belgium	51.1434643	51.1434643	51.2211097	4.3997081	Brabants	28.85	other	male	1	user_id_1284	username_1284
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_3708	username_3708
zijt	2021	Ternat, België	50.8406838	50.8406838	50.8713392	4.1756966	Brabants	65.62	other	female	0	user_id_5681	username_5681
zijt	2021	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	other	male	0	user_id_5707	username_5707
zijt	2021	Nijlen, België	51.1224814	51.1224814	51.1611887	4.670951731704948	Brabants	19.42	main	male	2	user_id_2334	username_2334
zijt	2021	Tienen, België	50.7519341	50.7519341	50.80843175	4.946429213429422	Brabants	58.26	other	female	1	user_id_4919	username_4919
zijt	2021	Hamont-Achel, België	51.2101606	51.2101606	51.2547636	5.5128696	Limburgs	51.61	inversion	male	1	user_id_5674	username_5674
zijt	2021	Geetbets, België	50.8581565	50.8581565	50.8917946	5.1144682	Brabants	53.22	main	female	1	user_id_4919	username_4919
zijt	2021	Meeuwen-Gruitrode, België	51.0296255	51.0296255	51.08785375	5.5962346214024645	Limburgs	62.64	other	male	0	user_id_5565	username_5565
zijt	2021	Geraardsbergen, België	50.7276126	50.7276126	50.7715779	3.8827287	Oost-Vlaams	87.8	main	male	1	user_id_5679	username_5679
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	other	male	1	user_id_3708	username_3708
zijt	2021	Lubbeek, België	50.8520664	50.8520664	50.8821422	4.838443075812412	Brabants	49.05	inversion	male	1	user_id_2018	username_2018
zijt	2021	Deinze, België	50.9473055	50.9473055	50.9840526	3.5274017	Oost-Vlaams	95.39	main	female	1	user_id_2402	username_2402
zijt	2021	Bree, België	51.1023993	51.1023993	51.1386239	5.622980505851396	Limburgs	62.25	main	female	1	user_id_5708	username_5708
zijt	2021	Geetbets, België	50.8581565	50.8581565	50.8917946	5.1144682	Brabants	53.22	main	female	1	user_id_5709	username_5709
zijt	2021	Zaventem, België	50.834146	50.834146	50.8806207	4.4730008	Brabants	53.58	inversion	female	1	user_id_5618	username_5618
zijt	2021	De Haan, Belgium	51.2196571	51.2196571	51.26711375	3.040837568315692	West-Vlaams	121.51	main	male	1	user_id_2480	username_2480
zijt	2021	Tielt, België	50.9608985	50.9608985	50.99996475	3.3414263284671195	West-Vlaams	106.85	other	female	0	user_id_5413	username_5413
zijt	2021	Opwijk, België	50.9320246	50.9320246	50.9690529	4.1896665	Brabants	57.0	main	female	0	user_id_5710	username_5710
zijt	2021	Kampenhout, België	50.909246	50.909246	50.94924405	4.571163087369371	Brabants	43.94	main	female	1	user_id_2260	username_2260
zijt	2021	Roeselare, België	50.8869666	50.8869666	50.9444948	3.124765	West-Vlaams	123.27	main	female	1	user_id_4535	username_4535
zijt	2021	Staden, België	50.9160108	50.9160108	50.97050295	3.0014102375669025	West-Vlaams	130.49	main	male	0	user_id_2060	username_2060
zijt	2021	Ghent, Belgium	50.9795312	50.9795312	51.0538286	3.7250121	Oost-Vlaams	79.59	main	male	2	user_id_2479	username_2479
zijt	2021	Merchtem, België	50.908842	50.908842	50.9593636	4.2335677	Brabants	55.59	main	male	1	user_id_4903	username_4903
zijt	2021	Waasmunster, België	51.0908387	51.0908387	51.1097147	4.0842158	Oost-Vlaams	54.08	main		1	user_id_5711	username_5711
zijt	2021	Wervik, België	50.7698183	50.7698183	50.7782244	3.0439698	West-Vlaams	135.96	main	female	0	user_id_5712	username_5712
zijt	2021	Oudenaarde, Belgium	50.7900459	50.7900459	50.8433705	3.6041443	Oost-Vlaams	98.12	main	male	2	user_id_5713	username_5713
zijt	2021	Louvain, Belgium	50.824111	50.824111	50.879202	4.7011675	Brabants	49.53	main	female	2	user_id_2402	username_2402
zijt	2021	Kortenaken, België	50.8454997	50.8454997	50.906611	5.0622937	Brabants	50.2	main	female	1	user_id_4919	username_4919
zijt	2021	De Haan, Belgium	51.2196571	51.2196571	51.26711375	3.040837568315692	West-Vlaams	121.51	other	male	1	user_id_2480	username_2480
zijt	2021	Schoten, België	51.2355792	51.2355792	51.2516344	4.4980446	Brabants	21.2	main	male	0	user_id_5714	username_5714
zijt	2021	Boechout, België	51.1296166	51.1296166	51.1597261	4.509867483882227	Brabants	26.12	main	male	1	user_id_3708	username_3708
